date,airline,delay,cancelled
2010-5-01,ExpressJet Airlines,666002.0,610.0
2010-5-01,Frontier Airlines,121205.0,37.0
2010-5-01,Hawaiian Airlines,19782.0,1.0
2010-5-01,JetBlue Airways,242752.0,182.0
2010-5-01,Mesa Airlines,201834.0,157.0
2010-5-01,Pinnacle Airlines,409658.0,400.0
2010-5-01,SkyWest Airlines,779515.0,796.0
2010-5-01,Southwest Airlines,1608796.0,597.0
2010-5-01,US Airways,339895.0,197.0
2010-5-01,United Air Lines,436345.0,292.0
2010-6-01,AirTran Airways,394932.0,66.0
2010-6-01,Alaska Airlines,102680.0,38.0
2010-6-01,American Airlines,1033203.0,1028.0
2010-6-01,American Eagle Airlines,1004611.0,1359.0
2010-6-01,Atlantic Southeast Airlines,620629.0,330.0
2010-6-01,Comair,377605.0,473.0
2010-6-01,Continental Air Lines,279657.0,13.0
2010-6-01,Delta Air Lines,1697060.0,1173.0
2010-6-01,ExpressJet Airlines,997082.0,795.0
2010-6-01,Frontier Airlines,155705.0,29.0
2010-6-01,Hawaiian Airlines,31801.0,7.0
2010-6-01,JetBlue Airways,304059.0,136.0
2010-6-01,Mesa Airlines,250408.0,228.0
2010-6-01,Pinnacle Airlines,503138.0,573.0
2010-6-01,SkyWest Airlines,1089647.0,981.0
2010-6-01,Southwest Airlines,1922943.0,395.0
2010-6-01,US Airways,438125.0,239.0
2010-6-01,United Air Lines,607798.0,416.0
2010-7-01,AirTran Airways,478016.0,135.0
2010-7-01,Alaska Airlines,120505.0,52.0
2010-7-01,American Airlines,949193.0,569.0
2010-7-01,American Eagle Airlines,942516.0,950.0
2010-7-01,Atlantic Southeast Airlines,711459.0,442.0
2010-7-01,Comair,323160.0,480.0
2010-7-01,Continental Air Lines,413102.0,46.0
2010-7-01,Delta Air Lines,1843221.0,1750.0
2010-7-01,ExpressJet Airlines,1080581.0,838.0
2010-7-01,Frontier Airlines,161823.0,48.0
2010-7-01,Hawaiian Airlines,38319.0,2.0
2010-7-01,JetBlue Airways,460212.0,114.0
2010-7-01,Mesa Airlines,252189.0,188.0
2010-7-01,Pinnacle Airlines,466374.0,686.0
2010-7-01,SkyWest Airlines,879357.0,660.0
2010-7-01,Southwest Airlines,1883548.0,427.0
2010-7-01,US Airways,496407.0,400.0
2010-7-01,United Air Lines,516846.0,383.0
2010-8-01,AirTran Airways,389164.0,125.0
2010-8-01,Alaska Airlines,107361.0,52.0
2010-8-01,American Airlines,848138.0,405.0
2010-8-01,American Eagle Airlines,649821.0,538.0
2010-8-01,Atlantic Southeast Airlines,607236.0,384.0
2010-8-01,Comair,229167.0,266.0
2010-8-01,Continental Air Lines,206597.0,22.0
2010-8-01,Delta Air Lines,1253577.0,1062.0
2010-8-01,ExpressJet Airlines,509206.0,279.0
2010-8-01,Frontier Airlines,99102.0,7.0
2010-8-01,Hawaiian Airlines,30191.0,4.0
2010-8-01,JetBlue Airways,412545.0,98.0
2010-8-01,Mesa Airlines,202143.0,224.0
2010-8-01,Pinnacle Airlines,335690.0,579.0
2010-8-01,SkyWest Airlines,912798.0,612.0
2010-8-01,Southwest Airlines,1366417.0,340.0
2010-8-01,US Airways,417766.0,272.0
2010-8-01,United Air Lines,422565.0,344.0
2010-9-01,AirTran Airways,148725.0,35.0
2010-9-01,Alaska Airlines,74388.0,43.0
2010-9-01,American Airlines,595775.0,334.0
2010-9-01,American Eagle Airlines,494093.0,630.0
2010-9-01,Atlantic Southeast Airlines,475994.0,298.0
2010-9-01,Comair,214116.0,267.0
2010-9-01,Continental Air Lines,173316.0,50.0
2010-9-01,Delta Air Lines,831484.0,558.0
2010-9-01,ExpressJet Airlines,337725.0,364.0
2010-9-01,Frontier Airlines,69589.0,12.0
2010-9-01,Hawaiian Airlines,22383.0,2.0
2010-9-01,JetBlue Airways,322536.0,186.0
2010-9-01,Mesa Airlines,109552.0,150.0
2010-9-01,Pinnacle Airlines,236135.0,396.0
2010-9-01,SkyWest Airlines,561064.0,625.0
2010-9-01,Southwest Airlines,918486.0,451.0
2010-9-01,US Airways,294487.0,192.0
2010-9-01,United Air Lines,235994.0,161.0
2011-1-01,AirTran Airways,314951.0,1108.0
2011-1-01,Alaska Airlines,123564.0,120.0
2011-1-01,American Airlines,684936.0,1490.0
2011-1-01,American Eagle Airlines,633469.0,1643.0
2011-1-01,Atlantic Southeast Airlines,646981.0,2509.0
2011-1-01,Continental Air Lines,301011.0,630.0
2011-1-01,Delta Air Lines,917925.0,3756.0
2011-1-01,ExpressJet Airlines,455084.0,1072.0
2011-1-01,Frontier Airlines,116183.0,55.0
2011-1-01,Hawaiian Airlines,40373.0,2.0
2011-1-01,JetBlue Airways,512216.0,920.0
2011-1-01,Mesa Airlines,195575.0,536.0
2011-1-01,SkyWest Airlines,1180201.0,1554.0
2011-1-01,Southwest Airlines,1768041.0,1439.0
2011-1-01,US Airways,420598.0,1740.0
2011-1-01,United Air Lines,300944.0,560.0
2011-10-01,AirTran Airways,134890.0,66.0
2011-10-01,Alaska Airlines,73470.0,49.0
2011-10-01,American Airlines,610550.0,269.0
2011-10-01,American Eagle Airlines,422232.0,492.0
2011-10-01,Atlantic Southeast Airlines,447965.0,189.0
2011-10-01,Continental Air Lines,254025.0,155.0
2011-10-01,Delta Air Lines,491829.0,182.0
2011-10-01,ExpressJet Airlines,599757.0,643.0
2011-10-01,Frontier Airlines,72184.0,13.0
2011-10-01,Hawaiian Airlines,29791.0,9.0
2011-10-01,JetBlue Airways,382248.0,94.0
2011-10-01,Mesa Airlines,133330.0,153.0
2011-10-01,SkyWest Airlines,564902.0,612.0
2011-10-01,Southwest Airlines,1026654.0,649.0
2011-10-01,US Airways,321055.0,183.0
2011-10-01,United Air Lines,345071.0,143.0
2011-11-01,AirTran Airways,159688.0,38.0
2011-11-01,Alaska Airlines,130025.0,125.0
2011-11-01,American Airlines,588725.0,190.0
2011-11-01,American Eagle Airlines,450243.0,496.0
2011-11-01,Atlantic Southeast Airlines,479632.0,153.0
2011-11-01,Continental Air Lines,232892.0,29.0
2011-11-01,Delta Air Lines,495279.0,118.0
2011-11-01,ExpressJet Airlines,593857.0,304.0
2011-11-01,Frontier Airlines,65445.0,9.0
2011-11-01,Hawaiian Airlines,34866.0,6.0
2011-11-01,JetBlue Airways,210335.0,8.0
2011-11-01,Mesa Airlines,110701.0,144.0
2011-11-01,SkyWest Airlines,735263.0,741.0
2011-11-01,Southwest Airlines,805129.0,491.0
2011-11-01,US Airways,281093.0,224.0
2011-11-01,United Air Lines,309389.0,152.0
2011-12-01,AirTran Airways,135046.0,43.0
2011-12-01,Alaska Airlines,106941.0,108.0
2011-12-01,American Airlines,605540.0,282.0
2011-12-01,American Eagle Airlines,489096.0,423.0
2011-12-01,Atlantic Southeast Airlines,515591.0,274.0
2011-12-01,Continental Air Lines,290220.0,41.0
2011-12-01,Delta Air Lines,562282.0,113.0
2011-12-01,ExpressJet Airlines,893947.0,523.0
2011-12-01,Frontier Airlines,145414.0,11.0
2011-12-01,Hawaiian Airlines,39885.0,2.0
2011-12-01,JetBlue Airways,290665.0,31.0
2011-12-01,Mesa Airlines,115196.0,129.0
2011-12-01,SkyWest Airlines,786860.0,1059.0
2011-12-01,Southwest Airlines,932187.0,366.0
2011-12-01,US Airways,277586.0,153.0
2011-12-01,United Air Lines,327364.0,155.0
2011-2-01,AirTran Airways,224125.0,487.0
2011-2-01,Alaska Airlines,124982.0,164.0
2011-2-01,American Airlines,819039.0,2732.0
2011-2-01,American Eagle Airlines,860475.0,3965.0
2011-2-01,Atlantic Southeast Airlines,502339.0,1077.0
2011-2-01,Continental Air Lines,267503.0,960.0
2011-2-01,Delta Air Lines,853807.0,1794.0
2011-2-01,ExpressJet Airlines,836680.0,3214.0
2011-2-01,Frontier Airlines,106253.0,136.0
2011-2-01,Hawaiian Airlines,32710.0,6.0
2011-2-01,JetBlue Airways,455844.0,815.0
2011-2-01,Mesa Airlines,176374.0,335.0
2011-2-01,SkyWest Airlines,927770.0,1973.0
2011-2-01,Southwest Airlines,1639289.0,2897.0
2011-2-01,US Airways,382168.0,675.0
2011-2-01,United Air Lines,348996.0,949.0
2011-3-01,AirTran Airways,321301.0,126.0
2011-3-01,Alaska Airlines,206840.0,122.0
2011-3-01,American Airlines,757156.0,834.0
2011-3-01,American Eagle Airlines,631466.0,719.0
2011-3-01,Atlantic Southeast Airlines,833311.0,593.0
2011-3-01,Continental Air Lines,351132.0,38.0
2011-3-01,Delta Air Lines,1075094.0,505.0
2011-3-01,ExpressJet Airlines,811477.0,941.0
2011-3-01,Frontier Airlines,101722.0,9.0
2011-3-01,Hawaiian Airlines,48659.0,23.0
2011-3-01,JetBlue Airways,545149.0,84.0
2011-3-01,Mesa Airlines,182236.0,330.0
2011-3-01,SkyWest Airlines,959678.0,1278.0
2011-3-01,Southwest Airlines,1783163.0,628.0
2011-3-01,US Airways,406322.0,238.0
2011-3-01,United Air Lines,394183.0,203.0
2011-4-01,AirTran Airways,349117.0,130.0
2011-4-01,Alaska Airlines,90331.0,59.0
2011-4-01,American Airlines,1121447.0,1189.0
2011-4-01,American Eagle Airlines,959301.0,1906.0
2011-4-01,Atlantic Southeast Airlines,879965.0,1007.0
2011-4-01,Continental Air Lines,415565.0,91.0
2011-4-01,Delta Air Lines,1074701.0,634.0
2011-4-01,ExpressJet Airlines,1072454.0,1361.0
2011-4-01,Frontier Airlines,95174.0,14.0
2011-4-01,Hawaiian Airlines,28252.0,3.0
2011-4-01,JetBlue Airways,592542.0,186.0
2011-4-01,Mesa Airlines,222531.0,336.0
2011-4-01,SkyWest Airlines,669066.0,847.0
2011-4-01,Southwest Airlines,2193650.0,1727.0
2011-4-01,US Airways,530473.0,382.0
2011-4-01,United Air Lines,427262.0,291.0
2011-5-01,AirTran Airways,311018.0,87.0
2011-5-01,Alaska Airlines,85545.0,32.0
2011-5-01,American Airlines,1200639.0,2552.0
2011-5-01,American Eagle Airlines,1059383.0,2576.0
2011-5-01,Atlantic Southeast Airlines,789666.0,737.0
2011-5-01,Continental Air Lines,368553.0,43.0
2011-5-01,Delta Air Lines,956497.0,357.0
2011-5-01,ExpressJet Airlines,919215.0,1426.0
2011-5-01,Frontier Airlines,167228.0,7.0
2011-5-01,Hawaiian Airlines,41600.0,42.0
2011-5-01,JetBlue Airways,392724.0,80.0
2011-5-01,Mesa Airlines,203287.0,250.0
2011-5-01,SkyWest Airlines,719735.0,1029.0
2011-5-01,Southwest Airlines,2220690.0,831.0
2011-5-01,US Airways,668350.0,378.0
2011-5-01,United Air Lines,549409.0,327.0
2011-6-01,AirTran Airways,424772.0,124.0
2011-6-01,Alaska Airlines,78065.0,37.0
2011-6-01,American Airlines,927663.0,1038.0
2011-6-01,American Eagle Airlines,771285.0,1757.0
2011-6-01,Atlantic Southeast Airlines,1191246.0,1101.0
2011-6-01,Continental Air Lines,444841.0,38.0
2011-6-01,Delta Air Lines,1294102.0,679.0
2011-6-01,ExpressJet Airlines,968126.0,1268.0
2011-6-01,Frontier Airlines,148627.0,20.0
2011-6-01,Hawaiian Airlines,34244.0,20.0
2011-6-01,JetBlue Airways,544925.0,158.0
2011-6-01,Mesa Airlines,301253.0,442.0
2011-6-01,SkyWest Airlines,925832.0,965.0
2011-6-01,Southwest Airlines,1774574.0,588.0
2011-6-01,US Airways,754371.0,544.0
2011-6-01,United Air Lines,797561.0,511.0
2011-7-01,AirTran Airways,422375.0,105.0
2011-7-01,Alaska Airlines,103355.0,37.0
2011-7-01,American Airlines,955462.0,991.0
2011-7-01,American Eagle Airlines,706318.0,1402.0
2011-7-01,Atlantic Southeast Airlines,1140471.0,768.0
2011-7-01,Continental Air Lines,431236.0,111.0
2011-7-01,Delta Air Lines,1318048.0,635.0
2011-7-01,ExpressJet Airlines,1091227.0,1097.0
2011-7-01,Frontier Airlines,187519.0,265.0
2011-7-01,Hawaiian Airlines,26891.0,2.0
2011-7-01,JetBlue Airways,528403.0,114.0
2011-7-01,Mesa Airlines,312239.0,370.0
2011-7-01,SkyWest Airlines,1197726.0,1438.0
2011-7-01,Southwest Airlines,1558931.0,565.0
2011-7-01,US Airways,712182.0,599.0
2011-7-01,United Air Lines,828762.0,733.0
2011-8-01,AirTran Airways,332103.0,412.0
2011-8-01,Alaska Airlines,90625.0,68.0
2011-8-01,American Airlines,970284.0,1601.0
2011-8-01,American Eagle Airlines,673014.0,1779.0
2011-8-01,Atlantic Southeast Airlines,761759.0,736.0
2011-8-01,Continental Air Lines,436795.0,709.0
2011-8-01,Delta Air Lines,1017531.0,1242.0
2011-8-01,ExpressJet Airlines,762783.0,1488.0
2011-8-01,Frontier Airlines,97385.0,50.0
2011-8-01,Hawaiian Airlines,28301.0,4.0
2011-8-01,JetBlue Airways,799314.0,1373.0
2011-8-01,Mesa Airlines,197454.0,290.0
2011-8-01,SkyWest Airlines,909163.0,767.0
2011-8-01,Southwest Airlines,1461585.0,1314.0
2011-8-01,US Airways,692969.0,1194.0
2011-8-01,United Air Lines,590841.0,699.0
2011-9-01,AirTran Airways,178881.0,64.0
2011-9-01,Alaska Airlines,69644.0,45.0
2011-9-01,American Airlines,686916.0,359.0
2011-9-01,American Eagle Airlines,426216.0,500.0
2011-9-01,Atlantic Southeast Airlines,507420.0,271.0
2011-9-01,Continental Air Lines,258338.0,40.0
2011-9-01,Delta Air Lines,571876.0,173.0
2011-9-01,ExpressJet Airlines,710580.0,780.0
2011-9-01,Frontier Airlines,69511.0,7.0
2011-9-01,Hawaiian Airlines,31097.0,3.0
2011-9-01,JetBlue Airways,357676.0,32.0
2011-9-01,Mesa Airlines,175709.0,184.0
2011-9-01,SkyWest Airlines,564946.0,425.0
2011-9-01,Southwest Airlines,1244891.0,652.0
2011-9-01,US Airways,431842.0,295.0
2011-9-01,United Air Lines,337867.0,157.0
2012-1-01,AirTran Airways,167823.0,127.0
2012-1-01,Alaska Airlines,180330.0,402.0
2012-1-01,American Airlines,536237.0,718.0
2012-1-01,American Eagle Airlines,498621.0,1055.0
2012-1-01,Delta Air Lines,603317.0,344.0
2012-1-01,ExpressJet Airlines,1269123.0,1074.0
2012-1-01,Frontier Airlines,108467.0,28.0
2012-1-01,Hawaiian Airlines,42363.0,0.0
2012-1-01,JetBlue Airways,305029.0,48.0
2012-1-01,Mesa Airlines,138967.0,192.0
2012-1-01,SkyWest Airlines,726256.0,1280.0
2012-1-01,Southwest Airlines,890757.0,1005.0
2012-1-01,US Airways,332102.0,281.0
2012-1-01,United Air Lines,617680.0,510.0
2012-1-01,Virgin America,80202.0,40.0
2012-10-01,AirTran Airways,136121.0,466.0
2012-10-01,Alaska Airlines,169608.0,141.0
2012-10-01,American Airlines,1054009.0,1204.0
2012-10-01,American Eagle Airlines,629055.0,1136.0
2012-10-01,Delta Air Lines,649239.0,1255.0
2012-10-01,ExpressJet Airlines,1346595.0,2497.0
2012-10-01,Frontier Airlines,92900.0,67.0
2012-10-01,Hawaiian Airlines,23696.0,12.0
2012-10-01,JetBlue Airways,295052.0,1326.0
2012-10-01,Mesa Airlines,136632.0,365.0
2012-10-01,SkyWest Airlines,889020.0,815.0
2012-10-01,Southwest Airlines,1232010.0,1705.0
2012-10-01,US Airways,279204.0,1433.0
2012-10-01,United Air Lines,756445.0,2061.0
2012-10-01,Virgin America,54497.0,141.0
2012-11-01,AirTran Airways,112844.0,65.0
2012-11-01,Alaska Airlines,121887.0,75.0
2012-11-01,American Airlines,700539.0,347.0
2012-11-01,American Eagle Airlines,486809.0,348.0
2012-11-01,Delta Air Lines,482477.0,266.0
2012-11-01,ExpressJet Airlines,929938.0,961.0
2012-11-01,Frontier Airlines,75580.0,13.0
2012-11-01,Hawaiian Airlines,42041.0,0.0
2012-11-01,JetBlue Airways,313754.0,306.0
2012-11-01,Mesa Airlines,116094.0,118.0
2012-11-01,SkyWest Airlines,751462.0,1104.0
2012-11-01,Southwest Airlines,1095076.0,504.0
2012-11-01,US Airways,233474.0,365.0
2012-11-01,United Air Lines,537997.0,604.0
2012-11-01,Virgin America,69576.0,29.0
2012-12-01,AirTran Airways,235949.0,257.0
2012-12-01,Alaska Airlines,145061.0,90.0
2012-12-01,American Airlines,970289.0,866.0
2012-12-01,American Eagle Airlines,946187.0,1108.0
2012-12-01,Delta Air Lines,729569.0,190.0
2012-12-01,ExpressJet Airlines,1791809.0,1768.0
2012-12-01,Frontier Airlines,188109.0,51.0
2012-12-01,Hawaiian Airlines,28548.0,7.0
2012-12-01,JetBlue Airways,661323.0,75.0
2012-12-01,Mesa Airlines,167862.0,166.0
2012-12-01,SkyWest Airlines,1268186.0,1586.0
2012-12-01,Southwest Airlines,2012293.0,1212.0
2012-12-01,US Airways,387137.0,247.0
2012-12-01,United Air Lines,832035.0,340.0
2012-12-01,Virgin America,98395.0,7.0
2012-2-01,AirTran Airways,103337.0,75.0
2012-2-01,Alaska Airlines,80462.0,49.0
2012-2-01,American Airlines,467488.0,464.0
2012-2-01,American Eagle Airlines,403930.0,695.0
2012-2-01,Delta Air Lines,441450.0,120.0
2012-2-01,ExpressJet Airlines,1186644.0,874.0
2012-2-01,Frontier Airlines,128924.0,36.0
2012-2-01,Hawaiian Airlines,44850.0,10.0
2012-2-01,JetBlue Airways,223843.0,19.0
2012-2-01,Mesa Airlines,95469.0,74.0
2012-2-01,SkyWest Airlines,549438.0,936.0
2012-2-01,Southwest Airlines,686160.0,875.0
2012-2-01,US Airways,235836.0,106.0
2012-2-01,United Air Lines,508275.0,316.0
2012-2-01,Virgin America,22006.0,12.0
2012-3-01,AirTran Airways,131562.0,56.0
2012-3-01,Alaska Airlines,139074.0,70.0
2012-3-01,American Airlines,820416.0,721.0
2012-3-01,American Eagle Airlines,594854.0,660.0
2012-3-01,Delta Air Lines,720540.0,138.0
2012-3-01,ExpressJet Airlines,1824667.0,1036.0
2012-3-01,Frontier Airlines,105012.0,1.0
2012-3-01,Hawaiian Airlines,43164.0,11.0
2012-3-01,JetBlue Airways,356201.0,72.0
2012-3-01,Mesa Airlines,146809.0,158.0
2012-3-01,SkyWest Airlines,922391.0,1436.0
2012-3-01,Southwest Airlines,1171991.0,538.0
2012-3-01,US Airways,289182.0,210.0
2012-3-01,United Air Lines,849294.0,277.0
2012-3-01,Virgin America,131552.0,26.0
2012-4-01,AirTran Airways,81378.0,23.0
2012-4-01,Alaska Airlines,81153.0,19.0
2012-4-01,American Airlines,673159.0,1623.0
2012-4-01,American Eagle Airlines,484736.0,951.0
2012-4-01,Delta Air Lines,474243.0,107.0
2012-4-01,ExpressJet Airlines,1051941.0,399.0
2012-4-01,Frontier Airlines,75298.0,8.0
2012-4-01,Hawaiian Airlines,34013.0,2.0
2012-4-01,JetBlue Airways,234312.0,24.0
2012-4-01,Mesa Airlines,95059.0,125.0
2012-4-01,SkyWest Airlines,579521.0,665.0
2012-4-01,Southwest Airlines,1043476.0,692.0
2012-4-01,US Airways,204383.0,105.0
2012-4-01,United Air Lines,662293.0,210.0
2012-4-01,Virgin America,50689.0,8.0
2012-5-01,AirTran Airways,187065.0,55.0
2012-5-01,Alaska Airlines,78325.0,53.0
2012-5-01,American Airlines,896489.0,288.0
2012-5-01,American Eagle Airlines,568301.0,1195.0
2012-5-01,Delta Air Lines,726934.0,149.0
2012-5-01,ExpressJet Airlines,1448037.0,836.0
2012-5-01,Frontier Airlines,78880.0,5.0
2012-5-01,Hawaiian Airlines,31618.0,3.0
2012-5-01,JetBlue Airways,291890.0,24.0
2012-5-01,Mesa Airlines,144892.0,128.0
2012-5-01,SkyWest Airlines,637716.0,565.0
2012-5-01,Southwest Airlines,1303543.0,619.0
2012-5-01,US Airways,346238.0,169.0
2012-5-01,United Air Lines,897027.0,389.0
2012-5-01,Virgin America,48557.0,1.0
2012-6-01,AirTran Airways,241440.0,65.0
2012-6-01,Alaska Airlines,123462.0,71.0
2012-6-01,American Airlines,829921.0,641.0
2012-6-01,American Eagle Airlines,640007.0,828.0
2012-6-01,Delta Air Lines,897800.0,236.0
2012-6-01,ExpressJet Airlines,1671454.0,1041.0
2012-6-01,Frontier Airlines,137070.0,16.0
2012-6-01,Hawaiian Airlines,31302.0,8.0
2012-6-01,JetBlue Airways,519654.0,228.0
2012-6-01,Mesa Airlines,142528.0,133.0
2012-6-01,SkyWest Airlines,836526.0,817.0
2012-6-01,Southwest Airlines,1727945.0,680.0
2012-6-01,US Airways,343910.0,290.0
2012-6-01,United Air Lines,1402706.0,727.0
2012-6-01,Virgin America,104521.0,5.0
2012-7-01,AirTran Airways,456585.0,124.0
2012-7-01,Alaska Airlines,130511.0,50.0
2012-7-01,American Airlines,991179.0,542.0
2012-7-01,American Eagle Airlines,946409.0,1209.0
2012-7-01,Delta Air Lines,1377716.0,363.0
2012-7-01,ExpressJet Airlines,2577403.0,2270.0
2012-7-01,Frontier Airlines,124082.0,14.0
2012-7-01,Hawaiian Airlines,62486.0,12.0
2012-7-01,JetBlue Airways,610581.0,154.0
2012-7-01,Mesa Airlines,230674.0,108.0
2012-7-01,SkyWest Airlines,1048806.0,786.0
2012-7-01,Southwest Airlines,2102873.0,639.0
2012-7-01,US Airways,465494.0,319.0
2012-7-01,United Air Lines,1937170.0,1115.0
2012-7-01,Virgin America,97765.0,5.0
2012-8-01,AirTran Airways,294345.0,152.0
2012-8-01,Alaska Airlines,121881.0,98.0
2012-8-01,American Airlines,1023873.0,851.0
2012-8-01,American Eagle Airlines,798717.0,952.0
2012-8-01,Delta Air Lines,1053146.0,430.0
2012-8-01,ExpressJet Airlines,1952944.0,1712.0
2012-8-01,Frontier Airlines,111323.0,4.0
2012-8-01,Hawaiian Airlines,43136.0,2.0
2012-8-01,JetBlue Airways,666702.0,85.0
2012-8-01,Mesa Airlines,232668.0,243.0
2012-8-01,SkyWest Airlines,826724.0,679.0
2012-8-01,Southwest Airlines,1783598.0,766.0
2012-8-01,US Airways,409097.0,324.0
2012-8-01,United Air Lines,1367990.0,793.0
2012-8-01,Virgin America,80082.0,8.0
2012-9-01,AirTran Airways,111514.0,46.0
2012-9-01,Alaska Airlines,98544.0,79.0
2012-9-01,American Airlines,1676384.0,1304.0
2012-9-01,American Eagle Airlines,489652.0,236.0
2012-9-01,Delta Air Lines,575188.0,115.0
2012-9-01,ExpressJet Airlines,1165855.0,804.0
2012-9-01,Frontier Airlines,73887.0,7.0
2012-9-01,Hawaiian Airlines,20993.0,0.0
2012-9-01,JetBlue Airways,312698.0,26.0
2012-9-01,Mesa Airlines,127251.0,92.0
2012-9-01,SkyWest Airlines,735764.0,498.0
2012-9-01,Southwest Airlines,983086.0,345.0
2012-9-01,US Airways,281521.0,141.0
2012-9-01,United Air Lines,662550.0,257.0
2012-9-01,Virgin America,50963.0,3.0
2013-1-01,AirTran Airways,121493.0,63.0
2013-1-01,Alaska Airlines,108835.0,69.0
2013-1-01,American Airlines,734510.0,863.0
2013-1-01,American Eagle Airlines,832824.0,966.0
2013-1-01,Delta Air Lines,646188.0,293.0
2013-1-01,ExpressJet Airlines,1658771.0,1656.0
2013-1-01,Frontier Airlines,121153.0,12.0
2013-1-01,Hawaiian Airlines,53040.0,3.0
2013-1-01,JetBlue Airways,385806.0,61.0
2013-1-01,Mesa Airlines,204307.0,312.0
2013-1-01,Pinnacle Airlines,495004.0,917.0
2013-1-01,SkyWest Airlines,950171.0,1344.0
2013-1-01,Southwest Airlines,928448.0,512.0
2013-1-01,US Airways,383844.0,268.0
2013-1-01,United Air Lines,562901.0,221.0
2013-1-01,Virgin America,20371.0,1.0
2013-10-01,AirTran Airways,140138.0,29.0
2013-10-01,Alaska Airlines,91496.0,22.0
2013-10-01,American Airlines,661160.0,70.0
2013-10-01,American Eagle Airlines,525969.0,633.0
2013-10-01,Delta Air Lines,473418.0,18.0
2013-10-01,Endeavor Air,230372.0,234.0
2013-10-01,ExpressJet Airlines,1189945.0,636.0
2013-10-01,Frontier Airlines,97011.0,4.0
2013-10-01,Hawaiian Airlines,22620.0,4.0
2013-10-01,JetBlue Airways,202459.0,23.0
2013-10-01,Mesa Airlines,190253.0,242.0
2013-10-01,SkyWest Airlines,692089.0,670.0
2013-10-01,Southwest Airlines,1411016.0,342.0
2013-10-01,US Airways,282114.0,174.0
2013-10-01,United Air Lines,553642.0,158.0
2013-10-01,Virgin America,57542.0,4.0
2013-11-01,AirTran Airways,143589.0,38.0
2013-11-01,Alaska Airlines,112391.0,108.0
2013-11-01,American Airlines,647072.0,695.0
2013-11-01,American Eagle Airlines,428691.0,1053.0
2013-11-01,Delta Air Lines,642439.0,20.0
2013-11-01,Endeavor Air,202300.0,174.0
2013-11-01,ExpressJet Airlines,1137677.0,877.0
2013-11-01,Frontier Airlines,129002.0,18.0
2013-11-01,Hawaiian Airlines,31642.0,8.0
2013-11-01,JetBlue Airways,230186.0,71.0
2013-11-01,Mesa Airlines,206165.0,248.0
2013-11-01,SkyWest Airlines,589182.0,758.0
2013-11-01,Southwest Airlines,1422679.0,474.0
2013-11-01,US Airways,334930.0,230.0
2013-11-01,United Air Lines,539674.0,226.0
2013-11-01,Virgin America,61852.0,84.0
2013-12-01,AirTran Airways,277458.0,101.0
2013-12-01,Alaska Airlines,132099.0,72.0
2013-12-01,American Airlines,980422.0,2982.0
2013-12-01,American Eagle Airlines,1071083.0,3208.0
2013-12-01,Delta Air Lines,1095367.0,261.0
2013-12-01,Endeavor Air,616319.0,631.0
2013-12-01,ExpressJet Airlines,2180565.0,3165.0
2013-12-01,Frontier Airlines,250541.0,34.0
2013-12-01,Hawaiian Airlines,38648.0,11.0
2013-12-01,JetBlue Airways,693603.0,327.0
2013-12-01,Mesa Airlines,257101.0,325.0
2013-12-01,SkyWest Airlines,1312433.0,1738.0
2013-12-01,Southwest Airlines,3368180.0,777.0
2013-12-01,US Airways,497237.0,500.0
2013-12-01,United Air Lines,958667.0,559.0
2013-12-01,Virgin America,45636.0,56.0
2013-2-01,AirTran Airways,143146.0,183.0
2013-2-01,Alaska Airlines,79027.0,48.0
2013-2-01,American Airlines,702187.0,829.0
2013-2-01,American Eagle Airlines,826222.0,1614.0
2013-2-01,Delta Air Lines,604155.0,536.0
2013-2-01,ExpressJet Airlines,1570305.0,2190.0
2013-2-01,Frontier Airlines,152370.0,71.0
2013-2-01,Hawaiian Airlines,35354.0,7.0
2013-2-01,JetBlue Airways,467110.0,699.0
2013-2-01,Mesa Airlines,156013.0,283.0
2013-2-01,Pinnacle Airlines,396152.0,682.0
2013-2-01,SkyWest Airlines,797389.0,1244.0
2013-2-01,Southwest Airlines,795091.0,1591.0
2013-2-01,US Airways,352253.0,516.0
2013-2-01,United Air Lines,561088.0,803.0
2013-2-01,Virgin America,34532.0,33.0
2013-3-01,AirTran Airways,343384.0,192.0
2013-3-01,Alaska Airlines,129734.0,66.0
2013-3-01,American Airlines,756481.0,432.0
2013-3-01,American Eagle Airlines,699063.0,849.0
2013-3-01,Delta Air Lines,891270.0,483.0
2013-3-01,ExpressJet Airlines,1879704.0,2195.0
2013-3-01,Frontier Airlines,146247.0,37.0
2013-3-01,Hawaiian Airlines,41693.0,6.0
2013-3-01,JetBlue Airways,615467.0,133.0
2013-3-01,Mesa Airlines,173535.0,322.0
2013-3-01,Pinnacle Airlines,338804.0,664.0
2013-3-01,SkyWest Airlines,983832.0,1346.0
2013-3-01,Southwest Airlines,1515484.0,1095.0
2013-3-01,US Airways,442702.0,490.0
2013-3-01,United Air Lines,726195.0,611.0
2013-3-01,Virgin America,44261.0,12.0
2013-4-01,AirTran Airways,243840.0,96.0
2013-4-01,Alaska Airlines,115988.0,38.0
2013-4-01,American Airlines,1283744.0,969.0
2013-4-01,American Eagle Airlines,1187021.0,1964.0
2013-4-01,Delta Air Lines,863887.0,84.0
2013-4-01,ExpressJet Airlines,1979888.0,2067.0
2013-4-01,Frontier Airlines,173544.0,43.0
