date,airline,arr_flights,delay,carrier_delay,weather_delay,late_aircraft_delay,cancelled
2007-6-01,Hawaiian Airlines,14,14,14,14,14,14
2007-6-01,JetBlue Airways,48,48,48,48,48,48
2007-6-01,Mesa Airlines,118,118,118,118,118,118
2007-6-01,Northwest Airlines,105,105,105,105,105,105
2007-6-01,Pinnacle Airlines,115,115,115,115,115,115
2007-6-01,SkyWest Airlines,146,146,146,146,146,146
2007-6-01,Southwest Airlines,63,63,63,63,63,63
2007-6-01,US Airways,79,79,79,79,79,79
2007-6-01,United Air Lines,79,79,79,79,79,79
2007-7-01,AirTran Airways,55,55,55,55,55,55
2007-7-01,Alaska Airlines,46,46,46,46,46,46
2007-7-01,Aloha Airlines,11,11,11,11,11,11
2007-7-01,American Airlines,78,78,78,78,78,78
2007-7-01,American Eagle Airlines,117,117,117,117,117,117
2007-7-01,Atlantic Southeast Airlines,135,135,135,135,135,135
2007-7-01,Comair,90,92,90,90,90,90
2007-7-01,Continental Air Lines,71,71,71,71,71,71
2007-7-01,Delta Air Lines,96,96,96,96,96,96
2007-7-01,ExpressJet Airlines,124,125,124,124,124,124
2007-7-01,Frontier Airlines,44,44,44,44,44,44
2007-7-01,Hawaiian Airlines,14,14,14,14,14,14
2007-7-01,JetBlue Airways,48,48,48,48,48,48
2007-7-01,Mesa Airlines,117,117,117,117,117,117
2007-7-01,Northwest Airlines,103,103,103,103,103,103
2007-7-01,Pinnacle Airlines,114,114,114,114,114,114
2007-7-01,SkyWest Airlines,147,147,147,147,147,147
2007-7-01,Southwest Airlines,63,63,63,63,63,63
2007-7-01,US Airways,79,79,79,79,79,79
2007-7-01,United Air Lines,78,78,78,78,78,78
2007-8-01,AirTran Airways,55,55,55,55,55,55
2007-8-01,Alaska Airlines,46,46,46,46,46,46
2007-8-01,Aloha Airlines,11,11,11,11,11,11
2007-8-01,American Airlines,78,78,78,78,78,78
2007-8-01,American Eagle Airlines,117,117,117,117,117,117
2007-8-01,Atlantic Southeast Airlines,139,139,139,139,139,139
2007-8-01,Comair,92,94,92,92,92,92
2007-8-01,Continental Air Lines,68,68,68,68,68,68
2007-8-01,Delta Air Lines,98,98,98,98,98,98
2007-8-01,ExpressJet Airlines,124,125,124,124,124,124
2007-8-01,Frontier Airlines,44,44,44,44,44,44
2007-8-01,Hawaiian Airlines,14,14,14,14,14,14
2007-8-01,JetBlue Airways,48,48,48,48,48,48
2007-8-01,Mesa Airlines,117,117,117,117,117,117
2007-8-01,Northwest Airlines,104,104,104,104,104,104
2007-8-01,Pinnacle Airlines,114,114,114,114,114,114
2007-8-01,SkyWest Airlines,148,148,148,148,148,148
2007-8-01,Southwest Airlines,64,64,64,64,64,64
2007-8-01,US Airways,78,78,78,78,78,78
2007-8-01,United Air Lines,78,78,78,78,78,78
2007-9-01,AirTran Airways,55,55,55,55,55,55
2007-9-01,Alaska Airlines,45,45,45,45,45,45
2007-9-01,Aloha Airlines,11,11,11,11,11,11
2007-9-01,American Airlines,78,78,78,78,78,78
2007-9-01,American Eagle Airlines,118,118,118,118,118,118
2007-9-01,Atlantic Southeast Airlines,136,136,136,136,136,136
2007-9-01,Comair,90,92,90,90,90,90
2007-9-01,Continental Air Lines,72,72,72,72,72,72
2007-9-01,Delta Air Lines,95,95,95,95,95,95
2007-9-01,ExpressJet Airlines,124,124,124,124,124,124
2007-9-01,Frontier Airlines,44,44,44,44,44,44
2007-9-01,Hawaiian Airlines,14,14,14,14,14,14
2007-9-01,JetBlue Airways,48,48,48,48,48,48
2007-9-01,Mesa Airlines,115,115,115,115,115,115
2007-9-01,Northwest Airlines,103,103,103,103,103,103
2007-9-01,Pinnacle Airlines,111,111,111,111,111,111
2007-9-01,SkyWest Airlines,153,153,153,153,153,153
2007-9-01,Southwest Airlines,64,64,64,64,64,64
2007-9-01,US Airways,80,80,80,80,80,80
2007-9-01,United Air Lines,78,78,78,78,78,78
2008-1-01,AirTran Airways,54,54,54,54,54,54
2008-1-01,Alaska Airlines,45,45,45,45,45,45
2008-1-01,Aloha Airlines,11,11,11,11,11,11
2008-1-01,American Airlines,79,79,79,79,79,79
2008-1-01,American Eagle Airlines,113,113,113,113,113,113
2008-1-01,Atlantic Southeast Airlines,128,129,128,128,128,128
2008-1-01,Comair,87,90,87,87,87,87
2008-1-01,Continental Air Lines,69,69,69,69,69,69
2008-1-01,Delta Air Lines,96,96,96,96,96,96
2008-1-01,ExpressJet Airlines,124,124,124,124,124,124
2008-1-01,Frontier Airlines,44,44,44,44,44,44
2008-1-01,Hawaiian Airlines,14,14,14,14,14,14
2008-1-01,JetBlue Airways,47,47,47,47,47,47
2008-1-01,Mesa Airlines,117,117,117,117,117,117
2008-1-01,Northwest Airlines,100,100,100,100,100,100
2008-1-01,Pinnacle Airlines,119,119,119,119,119,119
2008-1-01,SkyWest Airlines,149,149,149,149,149,149
2008-1-01,Southwest Airlines,64,64,64,64,64,64
2008-1-01,US Airways,82,82,82,82,82,82
2008-1-01,United Air Lines,83,83,83,83,83,83
2008-10-01,AirTran Airways,56,56,56,56,56,56
2008-10-01,Alaska Airlines,45,45,45,45,45,45
2008-10-01,American Airlines,75,75,75,75,75,75
2008-10-01,American Eagle Airlines,107,110,107,107,107,107
2008-10-01,Atlantic Southeast Airlines,107,109,107,107,107,107
2008-10-01,Comair,70,73,70,70,70,70
2008-10-01,Continental Air Lines,56,57,56,56,56,56
2008-10-01,Delta Air Lines,93,93,93,93,93,93
2008-10-01,ExpressJet Airlines,97,98,97,97,97,97
2008-10-01,Frontier Airlines,39,39,39,39,39,39
2008-10-01,Hawaiian Airlines,14,14,14,14,14,14
2008-10-01,JetBlue Airways,43,43,43,43,43,43
2008-10-01,Mesa Airlines,114,115,114,114,114,114
2008-10-01,Northwest Airlines,83,83,83,83,83,83
2008-10-01,Pinnacle Airlines,113,114,113,113,113,113
2008-10-01,SkyWest Airlines,142,142,142,142,142,142
2008-10-01,Southwest Airlines,64,64,64,64,64,64
2008-10-01,US Airways,79,79,79,79,79,79
2008-10-01,United Air Lines,75,75,75,75,75,75
2008-11-01,AirTran Airways,57,57,57,57,57,57
2008-11-01,Alaska Airlines,46,46,46,46,46,46
2008-11-01,American Airlines,74,74,74,74,74,74
2008-11-01,American Eagle Airlines,115,115,115,115,115,115
2008-11-01,Atlantic Southeast Airlines,111,112,111,111,111,111
2008-11-01,Comair,76,78,76,76,76,76
2008-11-01,Continental Air Lines,58,58,58,58,58,58
2008-11-01,Delta Air Lines,93,93,93,93,93,93
2008-11-01,ExpressJet Airlines,92,92,92,92,92,92
2008-11-01,Frontier Airlines,39,39,39,39,39,39
2008-11-01,Hawaiian Airlines,15,15,15,15,15,15
2008-11-01,JetBlue Airways,43,43,43,43,43,43
2008-11-01,Mesa Airlines,117,117,117,117,117,117
2008-11-01,Northwest Airlines,86,87,86,86,86,86
2008-11-01,Pinnacle Airlines,117,117,117,117,117,117
2008-11-01,SkyWest Airlines,143,143,143,143,143,143
2008-11-01,Southwest Airlines,64,64,64,64,64,64
2008-11-01,US Airways,77,78,77,77,77,77
2008-11-01,United Air Lines,77,77,77,77,77,77
2008-12-01,AirTran Airways,56,56,56,56,56,56
2008-12-01,Alaska Airlines,46,46,46,46,46,46
2008-12-01,American Airlines,78,78,78,78,78,78
2008-12-01,American Eagle Airlines,110,110,110,110,110,110
2008-12-01,Atlantic Southeast Airlines,113,113,113,113,113,113
2008-12-01,Comair,79,79,79,79,79,79
2008-12-01,Continental Air Lines,58,58,58,58,58,58
2008-12-01,Delta Air Lines,100,100,100,100,100,100
2008-12-01,ExpressJet Airlines,95,95,95,95,95,95
2008-12-01,Frontier Airlines,39,39,39,39,39,39
2008-12-01,Hawaiian Airlines,15,15,15,15,15,15
2008-12-01,JetBlue Airways,43,43,43,43,43,43
2008-12-01,Mesa Airlines,115,115,115,115,115,115
2008-12-01,Northwest Airlines,89,89,89,89,89,89
2008-12-01,Pinnacle Airlines,120,120,120,120,120,120
2008-12-01,SkyWest Airlines,143,143,143,143,143,143
2008-12-01,Southwest Airlines,64,64,64,64,64,64
2008-12-01,US Airways,77,77,77,77,77,77
2008-12-01,United Air Lines,80,80,80,80,80,80
2008-2-01,AirTran Airways,54,54,54,54,54,54
2008-2-01,Alaska Airlines,45,45,45,45,45,45
2008-2-01,Aloha Airlines,11,11,11,11,11,11
2008-2-01,American Airlines,79,79,79,79,79,79
2008-2-01,American Eagle Airlines,113,113,113,113,113,113
2008-2-01,Atlantic Southeast Airlines,125,125,125,125,125,125
2008-2-01,Comair,85,86,85,85,85,85
2008-2-01,Continental Air Lines,67,67,67,67,67,67
2008-2-01,Delta Air Lines,95,95,95,95,95,95
2008-2-01,ExpressJet Airlines,124,124,124,124,124,124
2008-2-01,Frontier Airlines,43,43,43,43,43,43
2008-2-01,Hawaiian Airlines,14,14,14,14,14,14
2008-2-01,JetBlue Airways,45,45,45,45,45,45
2008-2-01,Mesa Airlines,117,117,117,117,117,117
2008-2-01,Northwest Airlines,101,101,101,101,101,101
2008-2-01,Pinnacle Airlines,113,114,113,113,113,113
2008-2-01,SkyWest Airlines,149,149,149,149,149,149
2008-2-01,Southwest Airlines,64,64,64,64,64,64
2008-2-01,US Airways,83,83,83,83,83,83
2008-2-01,United Air Lines,85,85,85,85,85,85
2008-3-01,AirTran Airways,55,55,55,55,55,55
2008-3-01,Alaska Airlines,45,45,45,45,45,45
2008-3-01,American Airlines,79,79,79,79,79,79
2008-3-01,American Eagle Airlines,114,114,114,114,114,114
2008-3-01,Atlantic Southeast Airlines,122,123,122,122,122,122
2008-3-01,Comair,85,89,85,85,85,85
2008-3-01,Continental Air Lines,68,68,68,68,68,68
2008-3-01,Delta Air Lines,95,95,95,95,95,95
2008-3-01,ExpressJet Airlines,123,123,123,123,123,123
2008-3-01,Frontier Airlines,41,42,41,41,41,41
2008-3-01,Hawaiian Airlines,14,14,14,14,14,14
2008-3-01,JetBlue Airways,45,45,45,45,45,45
2008-3-01,Mesa Airlines,119,119,119,119,119,119
2008-3-01,Northwest Airlines,98,98,98,98,98,98
2008-3-01,Pinnacle Airlines,111,111,111,111,111,111
2008-3-01,SkyWest Airlines,151,151,151,151,151,151
2008-3-01,Southwest Airlines,64,64,64,64,64,64
2008-3-01,US Airways,82,82,82,82,82,82
2008-3-01,United Air Lines,86,86,86,86,86,86
2008-4-01,AirTran Airways,55,55,55,55,55,55
2008-4-01,Alaska Airlines,47,47,47,47,47,47
2008-4-01,American Airlines,80,80,80,80,80,80
2008-4-01,American Eagle Airlines,115,115,115,115,115,115
2008-4-01,Atlantic Southeast Airlines,126,126,126,126,126,126
2008-4-01,Comair,91,93,91,91,91,91
2008-4-01,Continental Air Lines,67,67,67,67,67,67
2008-4-01,Delta Air Lines,94,94,94,94,94,94
2008-4-01,ExpressJet Airlines,125,125,125,125,125,125
2008-4-01,Frontier Airlines,43,43,43,43,43,43
2008-4-01,Hawaiian Airlines,14,14,14,14,14,14
2008-4-01,JetBlue Airways,45,45,45,45,45,45
2008-4-01,Mesa Airlines,116,116,116,116,116,116
2008-4-01,Northwest Airlines,99,99,99,99,99,99
2008-4-01,Pinnacle Airlines,114,114,114,114,114,114
2008-4-01,SkyWest Airlines,147,148,147,147,147,147
2008-4-01,Southwest Airlines,64,64,64,64,64,64
2008-4-01,US Airways,81,81,81,81,81,81
2008-4-01,United Air Lines,84,84,84,84,84,84
2008-5-01,AirTran Airways,57,57,57,57,57,57
2008-5-01,Alaska Airlines,45,45,45,45,45,45
2008-5-01,American Airlines,77,77,77,77,77,77
2008-5-01,American Eagle Airlines,114,114,114,114,114,114
2008-5-01,Atlantic Southeast Airlines,124,126,124,124,124,124
2008-5-01,Comair,87,89,87,87,87,87
2008-5-01,Continental Air Lines,63,63,63,63,63,63
2008-5-01,Delta Air Lines,91,91,91,91,91,91
2008-5-01,ExpressJet Airlines,126,126,126,126,126,126
2008-5-01,Frontier Airlines,45,45,45,45,45,45
2008-5-01,Hawaiian Airlines,14,14,14,14,14,14
2008-5-01,JetBlue Airways,46,46,46,46,46,46
2008-5-01,Mesa Airlines,116,116,116,116,116,116
2008-5-01,Northwest Airlines,96,97,96,96,96,96
2008-5-01,Pinnacle Airlines,114,114,114,114,114,114
2008-5-01,SkyWest Airlines,143,143,143,143,143,143
2008-5-01,Southwest Airlines,64,64,64,64,64,64
2008-5-01,US Airways,82,82,82,82,82,82
2008-5-01,United Air Lines,81,81,81,81,81,81
2008-6-01,AirTran Airways,57,57,57,57,57,57
2008-6-01,Alaska Airlines,46,46,46,46,46,46
2008-6-01,American Airlines,78,78,78,78,78,78
2008-6-01,American Eagle Airlines,116,117,116,116,116,116
2008-6-01,Atlantic Southeast Airlines,128,128,128,128,128,128
2008-6-01,Comair,90,95,90,90,90,90
2008-6-01,Continental Air Lines,66,66,66,66,66,66
2008-6-01,Delta Air Lines,98,98,98,98,98,98
2008-6-01,ExpressJet Airlines,124,124,124,124,124,124
2008-6-01,Frontier Airlines,44,45,44,44,44,44
2008-6-01,Hawaiian Airlines,14,14,14,14,14,14
2008-6-01,JetBlue Airways,45,45,45,45,45,45
2008-6-01,Mesa Airlines,119,119,119,119,119,119
2008-6-01,Northwest Airlines,98,98,98,98,98,98
2008-6-01,Pinnacle Airlines,119,119,119,119,119,119
2008-6-01,SkyWest Airlines,146,148,146,146,146,146
2008-6-01,Southwest Airlines,64,64,64,64,64,64
2008-6-01,US Airways,79,79,79,79,79,79
2008-6-01,United Air Lines,84,84,84,84,84,84
2008-7-01,AirTran Airways,57,57,57,57,57,57
2008-7-01,Alaska Airlines,47,47,47,47,47,47
2008-7-01,American Airlines,78,78,78,78,78,78
2008-7-01,American Eagle Airlines,116,116,116,116,116,116
2008-7-01,Atlantic Southeast Airlines,130,130,130,130,130,130
2008-7-01,Comair,88,91,88,88,88,88
2008-7-01,Continental Air Lines,64,65,64,64,64,64
2008-7-01,Delta Air Lines,97,97,97,97,97,97
2008-7-01,ExpressJet Airlines,124,125,124,124,124,124
2008-7-01,Frontier Airlines,44,44,44,44,44,44
2008-7-01,Hawaiian Airlines,14,14,14,14,14,14
2008-7-01,JetBlue Airways,45,45,45,45,45,45
2008-7-01,Mesa Airlines,111,111,111,111,111,111
2008-7-01,Northwest Airlines,95,95,95,95,95,95
2008-7-01,Pinnacle Airlines,114,114,114,114,114,114
2008-7-01,SkyWest Airlines,147,147,147,147,147,147
2008-7-01,Southwest Airlines,64,64,64,64,64,64
2008-7-01,US Airways,80,80,80,80,80,80
2008-7-01,United Air Lines,84,84,84,84,84,84
2008-8-01,AirTran Airways,57,57,57,57,57,57
2008-8-01,Alaska Airlines,47,47,47,47,47,47
2008-8-01,American Airlines,79,79,79,79,79,79
2008-8-01,American Eagle Airlines,114,114,114,114,114,114
2008-8-01,Atlantic Southeast Airlines,127,127,127,127,127,127
2008-8-01,Comair,85,87,85,85,85,85
2008-8-01,Continental Air Lines,64,64,64,64,64,64
2008-8-01,Delta Air Lines,98,98,98,98,98,98
2008-8-01,ExpressJet Airlines,124,124,124,124,124,124
2008-8-01,Frontier Airlines,43,43,43,43,43,43
2008-8-01,Hawaiian Airlines,14,14,14,14,14,14
2008-8-01,JetBlue Airways,45,45,45,45,45,45
2008-8-01,Mesa Airlines,114,114,114,114,114,114
2008-8-01,Northwest Airlines,94,95,94,94,94,94
2008-8-01,Pinnacle Airlines,119,120,119,119,119,119
2008-8-01,SkyWest Airlines,148,148,148,148,148,148
2008-8-01,Southwest Airlines,64,64,64,64,64,64
2008-8-01,US Airways,79,79,79,79,79,79
2008-8-01,United Air Lines,84,84,84,84,84,84
2008-9-01,AirTran Airways,57,57,57,57,57,57
2008-9-01,Alaska Airlines,46,46,46,46,46,46
2008-9-01,American Airlines,78,78,78,78,78,78
2008-9-01,American Eagle Airlines,115,115,115,115,115,115
2008-9-01,Atlantic Southeast Airlines,120,124,120,120,120,120
2008-9-01,Comair,85,89,85,85,85,85
2008-9-01,Continental Air Lines,62,62,62,62,62,62
2008-9-01,Delta Air Lines,96,97,96,96,96,96
2008-9-01,ExpressJet Airlines,121,122,121,121,121,121
2008-9-01,Frontier Airlines,41,41,41,41,41,41
2008-9-01,Hawaiian Airlines,14,14,14,14,14,14
2008-9-01,JetBlue Airways,45,45,45,45,45,45
2008-9-01,Mesa Airlines,116,116,116,116,116,116
2008-9-01,Northwest Airlines,88,88,88,88,88,88
2008-9-01,Pinnacle Airlines,114,114,114,114,114,114
2008-9-01,SkyWest Airlines,147,147,147,147,147,147
2008-9-01,Southwest Airlines,64,64,64,64,64,64
2008-9-01,US Airways,79,79,79,79,79,79
2008-9-01,United Air Lines,83,83,83,83,83,83
2009-1-01,AirTran Airways,56,56,56,56,56,56
2009-1-01,Alaska Airlines,46,46,46,46,46,46
2009-1-01,American Airlines,78,78,78,78,78,78
2009-1-01,American Eagle Airlines,109,109,109,109,109,109
2009-1-01,Atlantic Southeast Airlines,111,113,111,111,111,111
2009-1-01,Comair,78,78,78,78,78,78
2009-1-01,Continental Air Lines,59,59,59,59,59,59
2009-1-01,Delta Air Lines,93,93,93,93,93,93
2009-1-01,ExpressJet Airlines,97,97,97,97,97,97
2009-1-01,Frontier Airlines,39,39,39,39,39,39
2009-1-01,Hawaiian Airlines,15,15,15,15,15,15
2009-1-01,JetBlue Airways,43,43,43,43,43,43
2009-1-01,Mesa Airlines,111,111,111,111,111,111
2009-1-01,Northwest Airlines,89,89,89,89,89,89
2009-1-01,Pinnacle Airlines,118,118,118,118,118,118
2009-1-01,SkyWest Airlines,142,143,142,142,142,142
2009-1-01,Southwest Airlines,64,64,64,64,64,64
2009-1-01,US Airways,77,77,77,77,77,77
2009-1-01,United Air Lines,80,80,80,80,80,80
2009-10-01,AirTran Airways,61,61,61,61,61,61
2009-10-01,Alaska Airlines,50,50,50,50,50,50
2009-10-01,American Airlines,75,75,75,75,75,75
2009-10-01,American Eagle Airlines,115,115,115,115,115,115
2009-10-01,Atlantic Southeast Airlines,102,103,102,102,102,102
2009-10-01,Comair,62,62,62,62,62,62
2009-10-01,Continental Air Lines,55,55,55,55,55,55
2009-10-01,Delta Air Lines,86,86,86,86,86,86
2009-10-01,ExpressJet Airlines,95,95,95,95,95,95
2009-10-01,Frontier Airlines,38,39,38,38,38,38
2009-10-01,Hawaiian Airlines,15,15,15,15,15,15
2009-10-01,JetBlue Airways,45,45,45,45,45,45
2009-10-01,Mesa Airlines,105,105,105,105,105,105
2009-10-01,Northwest Airlines,68,69,68,68,68,68
2009-10-01,Pinnacle Airlines,115,115,115,115,115,115
2009-10-01,SkyWest Airlines,134,136,134,134,134,134
2009-10-01,Southwest Airlines,67,67,67,67,67,67
2009-10-01,US Airways,77,77,77,77,77,77
2009-10-01,United Air Lines,70,70,70,70,70,70
2009-11-01,AirTran Airways,59,59,59,59,59,59
2009-11-01,Alaska Airlines,50,50,50,50,50,50
2009-11-01,American Airlines,75,75,75,75,75,75
2009-11-01,American Eagle Airlines,116,116,116,116,116,116
2009-11-01,Atlantic Southeast Airlines,109,110,109,109,109,109
2009-11-01,Comair,67,68,67,67,67,67
2009-11-01,Continental Air Lines,55,55,55,55,55,55
2009-11-01,Delta Air Lines,88,88,88,88,88,88
2009-11-01,ExpressJet Airlines,94,94,94,94,94,94
2009-11-01,Frontier Airlines,41,41,41,41,41,41
2009-11-01,Hawaiian Airlines,15,15,15,15,15,15
2009-11-01,JetBlue Airways,45,45,45,45,45,45
2009-11-01,Mesa Airlines,105,106,105,105,105,105
2009-11-01,Northwest Airlines,67,67,67,67,67,67
2009-11-01,Pinnacle Airlines,116,116,116,116,116,116
2009-11-01,SkyWest Airlines,133,135,133,133,133,133
2009-11-01,Southwest Airlines,68,68,68,68,68,68
2009-11-01,US Airways,78,78,78,78,78,78
2009-11-01,United Air Lines,69,69,69,69,69,69
2009-12-01,AirTran Airways,60,60,60,60,60,60
2009-12-01,Alaska Airlines,49,49,49,49,49,49
2009-12-01,American Airlines,79,79,79,79,79,79
2009-12-01,American Eagle Airlines,114,114,114,114,114,114
2009-12-01,Atlantic Southeast Airlines,105,106,105,105,105,105
2009-12-01,Comair,67,67,67,67,67,67
2009-12-01,Continental Air Lines,57,57,57,57,57,57
2009-12-01,Delta Air Lines,94,94,94,94,94,94
2009-12-01,ExpressJet Airlines,99,99,99,99,99,99
2009-12-01,Frontier Airlines,37,38,37,37,37,37
2009-12-01,Hawaiian Airlines,15,15,15,15,15,15
2009-12-01,JetBlue Airways,45,45,45,45,45,45
2009-12-01,Mesa Airlines,107,108,107,107,107,107
2009-12-01,Northwest Airlines,74,74,74,74,74,74
2009-12-01,Pinnacle Airlines,121,121,121,121,121,121
2009-12-01,SkyWest Airlines,145,145,145,145,145,145
2009-12-01,Southwest Airlines,68,68,68,68,68,68
2009-12-01,US Airways,79,79,79,79,79,79
2009-12-01,United Air Lines,74,74,74,74,74,74
2009-2-01,AirTran Airways,54,54,54,54,54,54
2009-2-01,Alaska Airlines,46,46,46,46,46,46
2009-2-01,American Airlines,78,78,78,78,78,78
2009-2-01,American Eagle Airlines,107,107,107,107,107,107
2009-2-01,Atlantic Southeast Airlines,107,107,107,107,107,107
2009-2-01,Comair,67,67,67,67,67,67
2009-2-01,Continental Air Lines,58,58,58,58,58,58
2009-2-01,Delta Air Lines,93,93,93,93,93,93
2009-2-01,ExpressJet Airlines,95,95,95,95,95,95
2009-2-01,Frontier Airlines,39,39,39,39,39,39
2009-2-01,Hawaiian Airlines,15,15,15,15,15,15
2009-2-01,JetBlue Airways,43,43,43,43,43,43
2009-2-01,Mesa Airlines,111,111,111,111,111,111
2009-2-01,Northwest Airlines,87,87,87,87,87,87
2009-2-01,Pinnacle Airlines,115,115,115,115,115,115
2009-2-01,SkyWest Airlines,141,141,141,141,141,141
2009-2-01,Southwest Airlines,64,64,64,64,64,64
2009-2-01,US Airways,77,77,77,77,77,77
2009-2-01,United Air Lines,80,80,80,80,80,80
2009-3-01,AirTran Airways,54,54,54,54,54,54
2009-3-01,Alaska Airlines,46,46,46,46,46,46
2009-3-01,American Airlines,78,78,78,78,78,78
2009-3-01,American Eagle Airlines,108,108,108,108,108,108
2009-3-01,Atlantic Southeast Airlines,108,108,108,108,108,108
2009-3-01,Comair,68,68,68,68,68,68
2009-3-01,Continental Air Lines,58,58,58,58,58,58
2009-3-01,Delta Air Lines,91,91,91,91,91,91
2009-3-01,ExpressJet Airlines,94,94,94,94,94,94
2009-3-01,Frontier Airlines,39,39,39,39,39,39
2009-3-01,Hawaiian Airlines,15,15,15,15,15,15
2009-3-01,JetBlue Airways,43,43,43,43,43,43
2009-3-01,Mesa Airlines,111,111,111,111,111,111
2009-3-01,Northwest Airlines,84,84,84,84,84,84
2009-3-01,Pinnacle Airlines,118,118,118,118,118,118
2009-3-01,SkyWest Airlines,143,143,143,143,143,143
2009-3-01,Southwest Airlines,65,65,65,65,65,65
2009-3-01,US Airways,74,74,74,74,74,74
2009-3-01,United Air Lines,80,80,80,80,80,80
2009-4-01,AirTran Airways,54,54,54,54,54,54
2009-4-01,Alaska Airlines,46,46,46,46,46,46
2009-4-01,American Airlines,78,78,78,78,78,78
2009-4-01,American Eagle Airlines,114,114,114,114,114,114
2009-4-01,Atlantic Southeast Airlines,104,105,104,104,104,104
2009-4-01,Comair,70,71,70,70,70,70
2009-4-01,Continental Air Lines,59,59,59,59,59,59
2009-4-01,Delta Air Lines,85,85,85,85,85,85
2009-4-01,ExpressJet Airlines,94,94,94,94,94,94
2009-4-01,Frontier Airlines,39,39,39,39,39,39
2009-4-01,Hawaiian Airlines,15,15,15,15,15,15
2009-4-01,JetBlue Airways,43,43,43,43,43,43
2009-4-01,Mesa Airlines,111,111,111,111,111,111
2009-4-01,Northwest Airlines,84,84,84,84,84,84
2009-4-01,Pinnacle Airlines,117,117,117,117,117,117
2009-4-01,SkyWest Airlines,140,140,140,140,140,140
2009-4-01,Southwest Airlines,65,65,65,65,65,65
2009-4-01,US Airways,75,75,75,75,75,75
2009-4-01,United Air Lines,75,75,75,75,75,75
2009-5-01,AirTran Airways,57,57,57,57,57,57
2009-5-01,Alaska Airlines,46,46,46,46,46,46
2009-5-01,American Airlines,73,73,73,73,73,73
2009-5-01,American Eagle Airlines,112,112,112,112,112,112
2009-5-01,Atlantic Southeast Airlines,106,106,106,106,106,106
2009-5-01,Comair,62,66,62,62,62,62
2009-5-01,Continental Air Lines,56,56,56,56,56,56
2009-5-01,Delta Air Lines,85,85,85,85,85,85
2009-5-01,ExpressJet Airlines,94,94,94,94,94,94
2009-5-01,Frontier Airlines,40,40,40,40,40,40
2009-5-01,Hawaiian Airlines,15,15,15,15,15,15
2009-5-01,JetBlue Airways,44,44,44,44,44,44
2009-5-01,Mesa Airlines,112,112,112,112,112,112
2009-5-01,Northwest Airlines,77,77,77,77,77,77
2009-5-01,Pinnacle Airlines,115,115,115,115,115,115
2009-5-01,SkyWest Airlines,138,138,138,138,138,138
2009-5-01,Southwest Airlines,65,65,65,65,65,65
2009-5-01,US Airways,77,77,77,77,77,77
2009-5-01,United Air Lines,74,74,74,74,74,74
2009-6-01,AirTran Airways,62,62,62,62,62,62
2009-6-01,Alaska Airlines,50,50,50,50,50,50
2009-6-01,American Airlines,76,76,76,76,76,76
2009-6-01,American Eagle Airlines,117,117,117,117,117,117
2009-6-01,Atlantic Southeast Airlines,110,110,110,110,110,110
2009-6-01,Comair,66,68,66,66,66,66
2009-6-01,Continental Air Lines,57,57,57,57,57,57
2009-6-01,Delta Air Lines,91,91,91,91,91,91
2009-6-01,ExpressJet Airlines,97,97,97,97,97,97
2009-6-01,Frontier Airlines,40,41,40,40,40,40
2009-6-01,Hawaiian Airlines,15,15,15,15,15,15
2009-6-01,JetBlue Airways,45,46,45,45,45,45
2009-6-01,Mesa Airlines,107,107,107,107,107,107
2009-6-01,Northwest Airlines,84,84,84,84,84,84
2009-6-01,Pinnacle Airlines,123,123,123,123,123,123
2009-6-01,SkyWest Airlines,140,140,140,140,140,140
2009-6-01,Southwest Airlines,66,66,66,66,66,66
2009-6-01,US Airways,73,73,73,73,73,73
2009-6-01,United Air Lines,73,73,73,73,73,73
2009-7-01,AirTran Airways,62,62,62,62,62,62
2009-7-01,Alaska Airlines,50,50,50,50,50,50
2009-7-01,American Airlines,76,76,76,76,76,76
2009-7-01,American Eagle Airlines,114,114,114,114,114,114
2009-7-01,Atlantic Southeast Airlines,110,110,110,110,110,110
2009-7-01,Comair,70,70,70,70,70,70
2009-7-01,Continental Air Lines,63,63,63,63,63,63
2009-7-01,Delta Air Lines,90,90,90,90,90,90
2009-7-01,ExpressJet Airlines,97,97,97,97,97,97
2009-7-01,Frontier Airlines,40,40,40,40,40,40
2009-7-01,Hawaiian Airlines,15,15,15,15,15,15
2009-7-01,JetBlue Airways,45,45,45,45,45,45
2009-7-01,Mesa Airlines,100,100,100,100,100,100
2009-7-01,Northwest Airlines,78,79,78,78,78,78
2009-7-01,Pinnacle Airlines,113,118,113,113,113,113
2009-7-01,SkyWest Airlines,138,139,138,138,138,138
2009-7-01,Southwest Airlines,66,66,66,66,66,66
2009-7-01,US Airways,73,73,73,73,73,73
2009-7-01,United Air Lines,71,72,71,71,71,71
2009-8-01,AirTran Airways,62,62,62,62,62,62
2009-8-01,Alaska Airlines,51,51,51,51,51,51
2009-8-01,American Airlines,76,76,76,76,76,76
2009-8-01,American Eagle Airlines,117,117,117,117,117,117
2009-8-01,Atlantic Southeast Airlines,112,112,112,112,112,112
2009-8-01,Comair,70,70,70,70,70,70
2009-8-01,Continental Air Lines,58,58,58,58,58,58
2009-8-01,Delta Air Lines,92,92,92,92,92,92
2009-8-01,ExpressJet Airlines,96,96,96,96,96,96
2009-8-01,Frontier Airlines,40,40,40,40,40,40
2009-8-01,Hawaiian Airlines,15,15,15,15,15,15
